Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON
Jalen Suggs,SG,22,ORL,11,11,27.9,3.9,10.1,0.387,1.5,4.6,0.333,2.4,5.5,0.433,0.464,2.5,3.1,0.824,0.9,3.2,4.1,2.9,2.2,0.5,2.1,2.8,11.9,23-24
Cole Swider,SF,24,MIA,1,0,2,2,3,0.667,1,2,0.5,1,1,1,0.833,0,0,,0,1,1,0,0,0,0,0,5,23-24
Jae'Sean Tate,SF,28,HOU,10,0,19.2,2.6,5.1,0.51,1,2.4,0.417,1.6,2.7,0.593,0.608,0.5,0.7,0.714,1.1,2.7,3.8,1.1,1.4,0.4,0.3,2.8,6.7,23-24
Jayson Tatum,PF,25,BOS,12,12,36.5,10,19.9,0.502,3.3,9.1,0.367,6.7,10.8,0.615,0.586,4.2,5.3,0.794,0.8,7.9,8.7,3.9,1.3,0.2,2.8,2.3,27.5,23-24
Terry Taylor,PF,24,CHI,3,0,2,0.3,0.3,1,0,0,,0.3,0.3,1,1,0,0,,0,0.3,0.3,0,0,0,0,0,0.7,23-24
Garrett Temple,SG,37,TOR,4,0,3.3,0.8,1,0.75,0.3,0.3,1,0.5,0.8,0.667,0.875,0.5,0.5,1,0,0.5,0.5,0,0.3,0,0,0,2.3,23-24
Dalen Terry,SG,21,CHI,4,0,2.8,0.8,2,0.375,0.3,1,0.25,0.5,1,0.5,0.438,0,0.5,0,0,1,1,0.8,0,0,0.3,0.3,1.8,23-24
Daniel Theis,C,31,TOT,2,0,9,1,3.5,0.286,0,1,0,1,2.5,0.4,0.286,0,1,0,0,1.5,1.5,0,0.5,0,0,1.5,2,23-24
Daniel Theis,C,31,IND,1,0,8,1,4,0.25,0,1,0,1,3,0.333,0.25,0,0,,0,0,0,0,0,0,0,1,2,23-24
Daniel Theis,C,31,LAC,1,0,10,1,3,0.333,0,1,0,1,2,0.5,0.333,0,2,0,0,3,3,0,1,0,0,2,2,23-24
Cam Thomas,SG,22,BRK,8,7,32.4,9.9,20.6,0.479,2.1,6.6,0.321,7.8,14,0.554,0.53,5,5.9,0.851,0.3,3.5,3.8,2.1,0.9,0.6,1.3,1.9,26.9,23-24
Amen Thompson,SF,21,HOU,4,0,16.8,2.3,5.5,0.409,0.5,2.8,0.182,1.8,2.8,0.636,0.455,1.3,2,0.625,0.3,2.5,2.8,1.5,0.5,0.3,1.5,2.3,6.3,23-24
Ausar Thompson,SF,21,DET,13,13,31,4.7,10.8,0.436,0.3,2.2,0.143,4.4,8.6,0.509,0.45,2.1,3,0.692,4,6.3,10.3,3.5,1.2,1.8,2.4,3.4,11.8,23-24
Klay Thompson,SF,33,GSW,13,13,29.2,5.1,12.7,0.4,2.3,7,0.33,2.8,5.7,0.486,0.491,1.5,1.8,0.87,0.5,2.8,3.3,2.1,0.4,0.5,2,2.3,14,23-24
Tristan Thompson,PF,32,CLE,10,0,8.3,0.8,1.1,0.727,0,0,,0.8,1.1,0.727,0.727,0.4,0.7,0.571,0.8,1.4,2.2,0.5,0.1,0.3,0.6,1,2,23-24
JT Thor,PF,21,CHO,12,1,17.9,1.8,4.2,0.42,0.8,2.1,0.36,1,2.1,0.48,0.51,0,0.3,0,1.1,2.3,3.4,0.8,0.3,0.4,0.3,1.3,4.3,23-24
Matisse Thybulle,SF,26,POR,12,9,20.6,2.4,4.7,0.518,1.6,3.8,0.422,0.8,0.9,0.909,0.688,0.3,0.4,0.8,0.3,1.4,1.7,1.2,1.2,0.7,0.6,1.1,6.8,23-24
Xavier Tillman Sr.,C,25,MEM,7,5,25.9,3.9,9.1,0.422,1,2.9,0.35,2.9,6.3,0.455,0.477,0.6,1.3,0.444,2,4.7,6.7,2.4,1.6,0.9,1.4,2.9,9.3,23-24
Obi Toppin,PF,25,IND,11,11,22.7,4.5,7.4,0.617,0.7,2.4,0.308,3.8,5,0.764,0.667,1.3,1.5,0.824,0.9,2.4,3.3,0.5,0.8,0.3,0.5,1.7,11.1,23-24
Karl-Anthony Towns,PF,28,MIN,12,12,33.3,8.1,16.5,0.49,2,5.6,0.358,6.1,10.9,0.557,0.551,3.5,3.8,0.913,1.1,7.9,9,2.8,0.8,0.7,2.3,3,21.7,23-24
Gary Trent Jr.,SG,25,TOR,9,2,27.6,3.9,10.3,0.376,2,5.2,0.383,1.9,5.1,0.37,0.473,1,2.1,0.474,0.4,2,2.4,0.9,1,0.1,0.9,1.1,10.8,23-24
P.J. Tucker,PF,38,TOT,10,3,17.4,0.6,1.7,0.353,0.5,1.4,0.357,0.1,0.3,0.333,0.5,0.3,0.3,1,1.3,2.1,3.4,0.4,0.6,0.3,0.3,2.4,2,23-24
P.J. Tucker,PF,38,PHI,3,3,22,0.7,1.7,0.4,0.7,1.7,0.4,0,0,,0.6,0,0,,0.3,4.3,4.7,0,1,0.7,0.7,3,2,23-24
P.J. Tucker,PF,38,LAC,7,0,15.4,0.6,1.7,0.333,0.4,1.3,0.333,0.1,0.4,0.333,0.458,0.4,0.4,1,1.7,1.1,2.9,0.6,0.4,0.1,0.1,2.1,2,23-24
Myles Turner,C,27,IND,11,11,26.6,6.3,12.2,0.515,1.9,4.8,0.396,4.4,7.4,0.593,0.593,3.5,4.4,0.792,1.5,6,7.5,1.5,0.5,1.7,1.6,3.5,17.9,23-24
Hunter Tyson,PF,23,DEN,4,0,2.8,0.3,0.8,0.333,0,0.5,0,0.3,0.3,1,0.333,0,0,,0,0.8,0.8,0,0,0,0,1,0.5,23-24
Stanley Umude,SG,24,DET,9,0,8.8,1,2.1,0.474,0.8,1.4,0.538,0.2,0.7,0.333,0.658,1.3,1.4,0.923,0.1,1.6,1.7,0.1,0.2,0.2,0.3,1.2,4.1,23-24
Jonas Valančiūnas,C,31,NOP,13,13,25.4,5.5,10.2,0.534,0.8,2.2,0.379,4.6,8,0.577,0.575,1.8,2.2,0.828,2,6.4,8.4,2.2,0.3,1.6,1.5,2.8,13.6,23-24
Fred VanVleet,PG,29,HOU,10,10,36.4,6,15.2,0.395,3.3,8.5,0.388,2.7,6.7,0.403,0.503,2.1,2.4,0.875,0.3,3.6,3.9,8.1,0.6,0.4,1.7,1.9,17.4,23-24
Devin Vassell,SG,23,SAS,9,8,28.9,6.2,12.6,0.496,2.4,5.7,0.431,3.8,6.9,0.548,0.593,2.4,3.3,0.733,0.4,3.1,3.6,2.8,1,0.1,1.3,0.9,17.3,23-24
Sasha Vezenkov,PF,28,SAC,10,0,14.1,2.2,5.1,0.431,1.2,3.5,0.343,1,1.6,0.625,0.549,0.3,0.3,1,0.1,1.9,2,0.2,0.6,0.2,0.1,1.3,5.9,23-24
Gabe Vincent,PG,27,LAL,4,0,28.3,2.8,7,0.393,0.3,3.5,0.071,2.5,3.5,0.714,0.411,0.3,0.5,0.5,0.5,0.5,1,3,1.5,0,0.5,2.5,6,23-24
Nikola Vučević,C,33,CHI,14,14,34.4,7.3,15.6,0.466,0.9,3.5,0.265,6.4,12.1,0.524,0.495,1.4,1.7,0.792,2.9,7.6,10.5,2.9,0.9,0.6,1.9,2.9,16.9,23-24
Dean Wade,PF,27,CLE,11,5,19,1,2.9,0.344,0.9,2.7,0.333,0.1,0.2,0.5,0.5,0.2,0.4,0.5,0.6,2.5,3.2,0.6,0.5,0.3,0.4,2.1,3.1,23-24
Franz Wagner,SF,22,ORL,12,12,33.7,6.9,16.6,0.417,1.8,5.8,0.3,5.2,10.8,0.481,0.47,2.9,3.5,0.833,1.2,4.3,5.5,3.3,1.1,0.3,2.1,2.3,18.5,23-24
Moritz Wagner,C,26,ORL,12,0,19.5,4.4,6.9,0.639,0.6,1.8,0.333,3.8,5.2,0.742,0.681,2,2.4,0.828,1.3,3.2,4.5,1.2,0.5,0.5,1.3,2.8,11.4,23-24
Ish Wainright,SF,29,POR,2,0,2.5,0,0.5,0,0,0.5,0,0,0,,0,0,0,,0,0,0,0,0.5,0,0,0.5,0,23-24
Jabari Walker,SF,21,POR,12,0,15.5,2.3,5,0.467,0.6,1.8,0.318,1.8,3.2,0.553,0.525,1.3,1.7,0.75,1.2,2.8,4,0.5,0.8,0.7,0.8,1.8,6.5,23-24
Jarace Walker,PF,20,IND,3,0,9,1.3,4,0.333,0,0.7,0,1.3,3.3,0.4,0.333,0.7,0.7,1,0.3,2,2.3,1.7,0.3,0.3,0,0.7,3.3,23-24
Lonnie Walker IV,SG,25,BRK,11,0,21.6,5.8,11.5,0.508,2.3,5.2,0.439,3.5,6.3,0.565,0.607,1.8,2.4,0.769,0.2,2.7,2.9,2,0.7,0.5,1.3,1,15.7,23-24
Cason Wallace,SG,20,OKC,13,1,23,3,4.8,0.629,1,1.8,0.542,2,2.9,0.684,0.734,0.7,0.7,1,0.5,1.8,2.4,1.8,0.6,0.4,0.5,1.8,7.7,23-24
P.J. Washington,PF,25,CHO,12,12,32.5,5.9,13,0.455,1.6,5.2,0.306,4.3,7.8,0.553,0.516,1.4,1.9,0.739,1.1,4.3,5.3,2,0.4,0.7,1.6,2.8,14.8,23-24
TyTy Washington Jr.,PG,22,MIL,2,0,3,0.5,1.5,0.333,0.5,1,0.5,0,0.5,0,0.5,0,0,,0,0.5,0.5,0,0.5,0,1,0,1.5,23-24
Yuta Watanabe,SF,29,PHO,12,0,18.6,1.8,4.6,0.382,1.3,3.6,0.372,0.4,1,0.417,0.527,0.5,0.6,0.857,0.6,2.1,2.7,0.7,0.3,0.3,0.8,1.8,5.3,23-24
Lindy Waters III,SG,26,OKC,5,0,5.8,0.4,1.2,0.333,0.4,1.2,0.333,0,0,,0.5,0,0,,0,0,0,0.4,0,0,0,0.2,1.2,23-24
Trendon Watford,PF,23,BRK,6,0,14,2.7,4.8,0.552,0.3,0.8,0.4,2.3,4,0.583,0.586,1,1,1,1.3,2.5,3.8,2.2,0.7,0.2,1,2,6.7,23-24
Peyton Watson,SF,21,DEN,12,0,14.3,2,3.7,0.545,0.3,1.2,0.286,1.7,2.5,0.667,0.591,0.3,0.7,0.5,0.4,1.4,1.8,0.7,0.5,0.9,0.7,1.3,4.7,23-24
Victor Wembanyama,PF,20,SAS,13,13,30.2,7.2,16.8,0.429,1.6,5.7,0.284,5.6,11.2,0.503,0.477,3.2,4.2,0.778,2.2,7.4,9.5,2.4,1.1,2.6,3.8,2.8,19.3,23-24
Blake Wesley,SG,20,SAS,4,0,5.3,0.8,2,0.375,0,0.3,0,0.8,1.8,0.429,0.375,0.3,0.5,0.5,0.3,0.3,0.5,0.8,0,0.3,0.3,0.8,1.8,23-24
Russell Westbrook,PG,35,LAC,11,10,29.5,5.6,12.5,0.449,1.1,3.5,0.316,4.5,9.1,0.5,0.493,1.1,1.9,0.571,1.4,5.3,6.6,5.4,1.7,0.3,3.2,2.7,13.5,23-24
Coby White,PG,23,CHI,14,14,31.4,4.3,11.3,0.38,1.8,5.8,0.309,2.5,5.5,0.455,0.459,1.2,1.6,0.773,0.2,2.5,2.7,4.1,1.1,0.2,1.8,2.8,11.6,23-24
Derrick White,SG,29,BOS,10,10,31,4.6,9.6,0.479,2.4,5.7,0.421,2.2,3.9,0.564,0.604,2.4,2.9,0.828,0.7,3,3.7,4.6,0.9,0.9,1.3,2.1,14,23-24
Cam Whitmore,SF,19,HOU,3,0,7.7,1,3,0.333,0,1,0,1,2,0.5,0.333,0.3,0.7,0.5,0,1,1,0.3,0.3,0,0.7,0.3,2.3,23-24
Aaron Wiggins,SG,25,OKC,11,0,10.4,1.5,2.7,0.533,0.3,1,0.273,1.2,1.7,0.684,0.583,0.4,0.5,0.667,0.2,1.3,1.5,0.6,0.3,0.1,0.5,0.8,3.5,23-24
Andrew Wiggins,SF,28,GSW,14,14,26.7,4.9,11.5,0.429,0.7,3.2,0.222,4.2,8.3,0.509,0.46,1.4,2.9,0.5,1.9,1.9,3.9,1.1,0.4,0.4,1.7,2.5,12,23-24
Lindell Wigginton,PG,25,MIL,1,0,2,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,0,0,0,1,1,0,23-24
Grant Williams,PF,25,DAL,13,13,29.6,3.8,8.2,0.472,2.8,5.8,0.48,1.1,2.4,0.452,0.642,0.9,1.5,0.632,1,2.7,3.7,1.5,0.3,0.7,0.9,2.4,11.4,23-24
Jalen Williams,PF,22,OKC,13,13,33.2,6.5,12.6,0.518,1.1,2.9,0.368,5.5,9.7,0.563,0.561,3.4,3.8,0.88,0.2,3.8,4.1,3.6,0.8,0.2,2.2,3,17.5,23-24
Jaylin Williams,C,21,OKC,8,0,12.1,1.3,3.3,0.385,0.5,2,0.25,0.8,1.3,0.6,0.462,0.6,0.8,0.833,0.3,3.1,3.4,1.3,0.5,0.3,0.4,1.6,3.6,23-24
Jeenathan Williams,SG,24,HOU,2,0,6.5,2,3.5,0.571,0,1,0,2,2.5,0.8,0.571,0.5,1,0.5,0,0,0,0.5,0.5,0,0,0,4.5,23-24
Kenrich Williams,PF,29,OKC,3,0,18.3,2.3,4.3,0.538,0.3,1.3,0.25,2,3,0.667,0.577,0.3,0.7,0.5,1,2,3,2,0.3,0,0.3,2.7,5.3,23-24
Mark Williams,C,22,CHO,12,12,26.1,5.4,7.5,0.722,0,0,,5.4,7.5,0.722,0.722,2.7,3.8,0.696,3.9,5.6,9.5,1.4,0.9,0.7,1.1,2.2,13.5,23-24
Patrick Williams,PF,22,CHI,14,6,22.4,1.9,6,0.31,0.7,2.8,0.256,1.1,3.2,0.356,0.369,1.1,1.4,0.8,0.7,2.8,3.5,1.3,1.1,0.9,1.1,1.6,5.6,23-24
Robert Williams,C,26,POR,6,0,19.8,2.8,4.3,0.654,0,0,,2.8,4.3,0.654,0.654,1.2,1.5,0.778,1.8,4.5,6.3,0.8,1.2,1.2,1.2,2.8,6.8,23-24
Vince Williams Jr.,SG,23,MEM,4,0,8,0.5,2,0.25,0.3,1.8,0.143,0.3,0.3,1,0.313,1.8,2,0.875,0,1.3,1.3,1,0.3,0.8,0.5,1,3,23-24
Ziaire Williams,SF,22,MEM,11,8,25.5,3.1,8.5,0.366,1.4,4.4,0.313,1.7,4.1,0.422,0.446,1.5,1.7,0.895,0.7,4.5,5.3,1.5,0.5,0.5,1.5,2.1,9.1,23-24
Zion Williamson,PF,23,NOP,10,10,31.2,8.7,16.6,0.524,0.1,0.2,0.5,8.6,16.4,0.524,0.527,4.3,7.5,0.573,2.6,3.7,6.3,4.4,0.8,0.3,2.9,2.8,21.8,23-24
Jalen Wilson,PF,23,BRK,2,0,3.5,0,0.5,0,0,0,,0,0.5,0,0,0,0,,0,0.5,0.5,0,0,0.5,0,0,0,23-24
Dylan Windler,SF,27,NYK,3,0,2.3,0.3,0.7,0.5,0.3,0.7,0.5,0,0,,0.75,0,0,,0,0.3,0.3,0.3,0,0,0,0.3,1,23-24
James Wiseman,C,22,DET,6,0,9.3,2.2,3.7,0.591,0,0.2,0,2.2,3.5,0.619,0.591,0.2,0.3,0.5,0.8,2,2.8,0.3,0.2,0.3,0.5,1.7,4.5,23-24
Christian Wood,PF,28,LAL,13,1,20.8,2.5,5.5,0.451,0.8,2.5,0.333,1.6,2.9,0.553,0.528,1.2,2,0.615,1.2,5.2,6.4,0.8,0.2,0.6,1.3,1.8,7,23-24
Delon Wright,PG,31,WAS,8,0,17.6,1.4,3.8,0.367,0.5,1.4,0.364,0.9,2.4,0.368,0.433,1.8,2,0.875,0.4,2.1,2.5,4.4,1.6,0.1,0.5,0.8,5,23-24
Thaddeus Young,PF,35,TOR,3,0,3.3,0.7,1.3,0.5,0,0,,0.7,1.3,0.5,0.5,0,0.7,0,0.3,0.7,1,1,0,0,0.3,0,1.3,23-24
Trae Young,PG,25,ATL,11,11,35.7,6.3,17.6,0.356,2,7.1,0.282,4.3,10.5,0.405,0.412,8.8,9.8,0.898,0.6,2,2.6,11.1,1.5,0,4.1,1.5,23.4,23-24
Omer Yurtseven,C,25,UTA,7,0,4.6,1,1.4,0.7,0.1,0.4,0.333,0.9,1,0.857,0.75,0.1,0.3,0.5,0.4,1.1,1.6,0.4,0,0.1,0.1,0.9,2.3,23-24
Cody Zeller,C,31,NOP,10,0,6.8,0.3,1.4,0.214,0,0,,0.3,1.4,0.214,0.214,0.4,1,0.4,1,1.8,2.8,0.8,0.2,0.1,0.3,0.8,1,23-24
Ivica Zubac,C,26,LAC,11,11,25.9,4.3,7.3,0.588,0,0,,4.3,7.3,0.588,0.588,1.9,3.2,0.6,3,5.3,8.3,0.8,0.2,1.6,1.4,3.2,10.5,23-24
Precious Achiuwa,C,24,TOR,6,0,20,3.2,7.3,0.432,0.3,1.7,0.2,2.8,5.7,0.5,0.455,0.8,0.8,1,2,4.2,6.2,1.7,0.2,0.5,1.5,2.2,7.5,23-24
Bam Adebayo,C,26,MIA,10,10,34.7,8.4,16,0.525,0.1,0.2,0.5,8.3,15.8,0.525,0.528,6.1,7.6,0.803,2.3,8.2,10.5,3.8,1.4,1.4,2.9,2.3,23,23-24
Ochai Agbaji,SG,23,UTA,11,3,17.2,1.7,4.4,0.396,0.9,2.6,0.345,0.8,1.7,0.474,0.5,0.2,0.4,0.5,0.8,1.9,2.7,1,0.4,0.6,0.6,1.3,4.5,23-24
Santi Aldama,PF,23,MEM,5,0,21,4.6,9.6,0.479,1.6,4,0.4,3,5.6,0.536,0.563,0.8,1.8,0.444,0.6,4,4.6,1.8,0.4,0.8,1.6,1.2,11.6,23-24
Nickeil Alexander-Walker,SG,25,MIN,11,2,19.9,1.9,4.8,0.396,1,3,0.333,0.9,1.8,0.5,0.5,0.2,0.5,0.333,0.1,1.7,1.8,2.4,0.8,0.8,0.9,1.5,5,23-24
Grayson Allen,SG,28,PHO,11,11,31.1,4.4,9.2,0.475,2.7,5.5,0.492,1.6,3.6,0.45,0.624,0.9,0.9,1,1.1,4,5.1,2.8,0.5,0.5,1.8,2.4,12.4,23-24
Jarrett Allen,C,25,CLE,6,6,25.7,3.8,5.7,0.676,0,0,,3.8,5.7,0.676,0.676,4.2,5.3,0.781,3.2,4.3,7.5,1.7,0.5,1,1.7,2.3,11.8,23-24
Kyle Anderson,PF,30,MIN,11,0,24.8,3,5.5,0.541,0.2,0.9,0.2,2.8,4.6,0.608,0.557,1.2,1.8,0.65,0.7,3,3.7,4,1.1,0.7,1.9,1.5,7.4,23-24
Giannis Antetokounmpo,PF,29,MIL,10,10,32.5,11,18.9,0.582,0.6,2.4,0.25,10.4,16.5,0.63,0.598,6.9,10.8,0.639,2.3,7.3,9.6,3.6,0.9,1.3,4.3,2.9,29.5,23-24
Thanasis Antetokounmpo,PF,31,MIL,4,0,9,0.5,1.8,0.286,0,0,,0.5,1.8,0.286,0.286,0,0,,0.5,0,0.5,1,0.3,0.3,1,1.8,1,23-24
Cole Anthony,PG,23,ORL,11,0,23.7,4.2,9.8,0.426,1.5,4,0.364,2.7,5.8,0.469,0.5,3.6,4.5,0.816,0.9,3.3,4.2,2.7,0.7,0.3,2.3,2.5,13.5,23-24
OG Anunoby,SF,26,TOR,8,8,31.4,6.3,12.3,0.51,2.8,7,0.393,3.5,5.3,0.667,0.622,1.1,1.9,0.6,0.6,3.4,4,1.8,1.3,0.6,1.6,2.3,16.4,23-24
Ryan Arcidiacono,PG,29,NYK,3,0,2,0,0.3,0,0,0.3,0,0,0,,0,0,0,,0,0.3,0.3,0,0,0,0,0,0,23-24
Deni Avdija,SF,23,WAS,11,11,26.8,5.1,9.8,0.519,1.3,3.1,0.412,3.8,6.7,0.568,0.583,1.3,1.6,0.778,1.5,4.3,5.7,3.9,1.3,0.3,1.5,2.5,12.7,23-24
Deandre Ayton,C,25,POR,11,11,31.5,5.7,10.3,0.558,0,0,,5.7,10.3,0.558,0.558,0.5,0.5,1,2.8,8.6,11.5,1.3,1.5,0.8,1.8,2.9,11.9,23-24
Udoka Azubuike,C,24,PHO,2,0,4.5,0.5,0.5,1,0,0,,0.5,0.5,1,1,0,0,,0,2,2,0,0,0,0,0.5,1,23-24
Marvin Bagley III,C,24,DET,12,4,19.8,4.3,7.3,0.591,0.1,0.4,0.2,4.3,6.9,0.614,0.597,2.7,2.9,0.914,1.8,3.5,5.3,1.3,0,0.6,1.5,1.8,11.4,23-24
Amari Bailey,PG,19,CHO,1,0,3,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,2,0,2,0,0,0,0,0,2,23-24
Patrick Baldwin Jr.,SF,21,WAS,3,0,3.7,0,0.7,0,0,0.3,0,0,0.3,0,0,0,0,,0,0.3,0.3,0.3,0,0,0,0.3,0,23-24
LaMelo Ball,PG,22,CHO,10,10,33.5,7.7,18.4,0.418,3,8.2,0.366,4.7,10.2,0.461,0.5,3.8,4.5,0.844,1.9,3.5,5.4,8.6,1.6,0.3,4,4,22.2,23-24
Mo Bamba,C,25,PHI,4,0,2.3,0,0.5,0,0,0,,0,0.5,0,0,0.5,0.5,1,0.5,1,1.5,0,0,0.5,0.8,0.8,0.5,23-24
Paolo Banchero,PF,21,ORL,11,11,33.9,6.4,14,0.455,1.3,3.2,0.4,5.1,10.8,0.471,0.5,4.7,7.2,0.658,1.4,5.6,7,4.9,1.5,0.4,3.3,2.4,18.7,23-24
Desmond Bane,SG,25,MEM,11,11,34.7,9.4,20.5,0.456,3.4,9.5,0.352,6,11,0.545,0.538,3.4,4,0.841,0.6,3.8,4.5,4.5,1.5,0.9,2.6,3,25.5,23-24
Dalano Banton,PG,24,BOS,5,0,7.2,1.2,2.6,0.462,0,0.6,0,1.2,2,0.6,0.462,0.6,0.6,1,0.8,1.4,2.2,0.4,0.4,0,0.2,1,3,23-24
Dominick Barlow,PF,20,SAS,4,0,5.3,0.5,1.3,0.4,0,0,,0.5,1.3,0.4,0.4,0.5,1,0.5,0,0.5,0.5,0,0,0,0,0.3,1.5,23-24
Harrison Barnes,PF,31,SAC,10,10,30.9,3.9,8.1,0.481,1.8,4.5,0.4,2.1,3.6,0.583,0.593,1.8,2.3,0.783,0.7,2.2,2.9,1.3,0.8,0.1,0.7,1.1,11.4,23-24
Scottie Barnes,SG,22,TOR,11,11,35.7,7.9,16.6,0.475,1.9,5.1,0.375,6,11.5,0.52,0.533,3.2,4.2,0.761,3,6.6,9.6,5.7,1.7,1.6,2.5,2.4,20.9,23-24
RJ Barrett,SG,23,NYK,7,7,31.1,7.9,16.1,0.487,2.9,5.7,0.5,5,10.4,0.479,0.575,4,4.7,0.848,0.6,2.9,3.4,3.1,0.6,0.3,2.1,1.1,22.6,23-24
Charles Bassey,C,23,SAS,11,0,12.1,1.8,2.5,0.741,0,0.1,0,1.8,2.4,0.769,0.741,0.2,0.3,0.667,1.4,2.6,4,1,0.7,0.5,0.5,1.5,3.8,23-24
Emoni Bates,SF,20,CLE,4,0,8,0.8,2.3,0.333,0.5,1.5,0.333,0.3,0.8,0.333,0.444,0.3,0.5,0.5,0.3,1.5,1.8,0.3,0,0.3,0.3,0.3,2.3,23-24
Keita Bates-Diop,SF,28,PHO,8,4,21,2.4,5.4,0.442,0.8,2.3,0.333,1.6,3.1,0.52,0.512,0.6,1.1,0.556,1.3,2.8,4,1.3,0.5,0.8,0.1,1,6.1,23-24
Nicolas Batum,PF,35,TOT,7,1,22.4,1.9,3.3,0.565,1.4,2.9,0.5,0.4,0.4,1,0.783,0,0,,0.7,2.6,3.3,1.3,0.9,1.1,0.3,2,5.1,23-24
Nicolas Batum,PF,35,LAC,3,0,18,1,2.7,0.375,0.7,2.3,0.286,0.3,0.3,1,0.5,0,0,,0,2.3,2.3,1.7,1,1.3,0.3,1.7,2.7,23-24
Nicolas Batum,PF,35,PHI,4,1,25.8,2.5,3.8,0.667,2,3.3,0.615,0.5,0.5,1,0.933,0,0,,1.3,2.8,4,1,0.8,1,0.3,2.3,7,23-24
Bradley Beal,SG,30,PHO,3,3,28.7,6,15.3,0.391,1.7,5,0.333,4.3,10.3,0.419,0.446,3.7,5.3,0.688,1,4.3,5.3,3.7,0.7,0.3,3,3,17.3,23-24
Malik Beasley,SG,27,MIL,11,11,25.6,3.6,7.4,0.494,2.5,5.5,0.467,1.1,1.9,0.571,0.667,0.5,0.8,0.556,0.5,3.2,3.6,1.3,1,0,0.7,2.1,10.3,23-24
MarJon Beauchamp,SF,23,MIL,10,0,16.7,2.6,5.1,0.51,1.1,2.5,0.44,1.5,2.6,0.577,0.618,0.5,0.8,0.625,0.8,1.5,2.3,1,0.3,0.1,0.7,1.7,6.8,23-24
Dāvis Bertāns,PF,31,OKC,3,0,8.3,0.3,1.7,0.2,0.3,1.7,0.2,0,0,,0.3,2,2,1,0,0.3,0.3,0.3,0.3,0,0,1,3,23-24
Patrick Beverley,PG,35,PHI,11,0,16.1,0.9,2.7,0.333,0.2,1.4,0.133,0.7,1.4,0.533,0.367,0.1,0.3,0.333,1,2.2,3.2,2,0.5,0.5,0.5,2,2.1,23-24
Saddiq Bey,SF,24,ATL,11,3,27.6,4.4,9.1,0.48,1.7,4.6,0.373,2.6,4.5,0.592,0.575,1.4,1.5,0.882,1.9,3.4,5.3,1.2,1.1,0.3,1.5,1.4,11.8,23-24
Goga Bitadze,C,24,ORL,9,6,16.8,2.9,4.7,0.619,0,0.3,0,2.9,4.3,0.667,0.619,1.8,2.3,0.762,2.4,2.9,5.3,1.1,1,1,0.4,2.1,7.6,23-24
Onuralp Bitim,SG,24,CHI,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,23-24
Bismack Biyombo,C,31,MEM,6,5,24.7,2.8,5.2,0.548,0,0,,2.8,5.2,0.548,0.548,1.8,2.8,0.647,5,4.3,9.3,1.8,0.5,1.2,0.7,3.2,7.5,23-24
Anthony Black,PG,20,ORL,9,5,19.9,2.3,4.2,0.553,0.6,1.7,0.333,1.8,2.6,0.696,0.618,0.7,1,0.667,0.9,1.2,2.1,1.6,0.4,0.3,0.8,1.9,5.9,23-24
Leaky Black,SF,24,CHO,3,0,4,0.7,1.7,0.4,0.3,0.7,0.5,0.3,1,0.333,0.5,0,0,,0,0.7,0.7,0.3,0,0.7,0,0.3,1.7,23-24
Bogdan Bogdanović,SG,31,ATL,11,1,26.2,5.4,12.2,0.44,2.9,8.3,0.352,2.5,3.9,0.628,0.56,1.1,1.1,1,0.4,2.4,2.7,3,1.5,0.5,1.2,1.9,14.7,23-24
Bol Bol,PF,24,PHO,3,0,2.3,0.3,0.3,1,0,0,,0.3,0.3,1,1,0,0,,0,0.3,0.3,0,0,0.3,0.7,0,0.7,23-24
Devin Booker,SG,27,PHO,3,3,32.7,11.7,20.7,0.565,3.3,7.3,0.455,8.3,13.3,0.625,0.645,4.7,4.7,1,1,5.3,6.3,8.7,0.3,0,4.3,3.3,31.3,23-24
Chris Boucher,PF,31,TOR,9,0,16.6,2.2,4.9,0.455,0.6,1.6,0.357,1.7,3.3,0.5,0.511,2,2.2,0.9,1.8,3.7,5.4,0.6,0.2,0.8,0.7,2.4,7,23-24
Jamaree Bouyea,PG,24,POR,3,0,13,1.3,5.7,0.235,0,2,0,1.3,3.7,0.364,0.235,0,0,,0.3,2,2.3,1,0,0,1.7,1,2.7,23-24
Malaki Branham,SG,20,SAS,11,3,20.2,3.7,8.6,0.432,1,3.2,0.314,2.7,5.5,0.5,0.489,0.5,0.6,0.857,0.2,1.4,1.5,2.2,0.5,0.1,0.9,1.2,9,23-24
Christian Braun,SG,22,DEN,11,0,19,2.7,6,0.455,0.4,1.6,0.222,2.4,4.4,0.542,0.485,1.4,2,0.682,1,3.1,4.1,2.1,0.5,0.3,0.5,1.5,7.2,23-24
Mikal Bridges,SF,27,BRK,11,11,34.3,7.6,16.7,0.457,1.9,6.5,0.292,5.7,10.2,0.563,0.514,3.1,3.7,0.829,1.4,4.8,6.2,3.7,1.3,0.5,2.5,1.9,20.3,23-24
